Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss
3569136,0.9993552,9.99643e-07,5.0,0.01691422,0.0023537898,2.3385384e-05,0.4796511422590421,0.08150806634616206,0.0,0.47965113916920826,3321.25,7.791901e-05,0.022741579,0.0011374882,0.037527353,0.042634103,0.013590524,0.9934291,0.0
3570136,0.9993588,9.99643e-07,5.0,0.022396939,0.0024715546,5.3097214e-05,0.6687413210100204,0.07795165878851548,0.0,0.6687413207721508,3350.8,9.2070964e-05,0.023262586,0.001132007,0.038452465,0.035419136,0.011800857,0.99393195,0.0
3571136,0.99935675,9.996429e-07,5.0,0.024005622,0.0025109025,-3.2805707e-07,0.5427198123221127,0.08011171639788829,0.0,0.5427198127441779,3262.285714285714,0.00012103241,0.026074566,0.0012440945,0.042237036,0.044003025,0.011445859,0.99317455,0.0
3572136,0.99935293,9.996429e-07,5.0,0.020774081,0.0025275825,8.47513e-06,0.5235678325969578,0.07378558341467094,0.0,0.5235678386217277,2951.7916666666665,0.00014506347,0.02284515,0.001235363,0.042870767,0.032367963,0.009476239,0.99386764,0.0
3573136,0.99935085,9.996429e-07,5.0,0.019292725,0.0025027667,4.88898e-05,0.7707989917533269,0.07748058489451068,0.0,0.7707989933910734,3261.05,5.8568636e-05,0.022195527,0.0011497778,0.0412705,0.034395024,0.00971375,0.9964909,0.0
3574136,0.9993484,9.996429e-07,5.0,0.01562782,0.0024086053,3.614207e-05,0.5756453740145339,0.0735074664467161,0.0,0.5756453690849395,2942.4074074074074,0.00013624012,0.024318367,0.0011721298,0.040031593,0.035835266,0.010831753,0.9933905,0.0
3575136,0.9993439,9.996427e-07,5.0,0.018890493,0.0024368258,-1.2605135e-05,0.43232770119886316,0.0665234258274061,0.0,0.43232770143806093,2678.818181818182,0.000114650786,0.021343157,0.0011601222,0.040567685,0.041526355,0.009934546,0.98956805,0.0
3576136,0.9993468,9.996423e-07,5.0,0.025688656,0.0025502979,-5.7390193e-05,0.5267012183246675,0.07447408043133857,0.0,0.5267012190165209,3045.121212121212,0.00017850685,0.025212929,0.0012951179,0.04256717,0.035261586,0.00843479,0.9925283,0.0
3577137,0.99933857,9.996422e-07,5.0,0.028271392,0.0027657074,-5.4186665e-05,0.7674566325227109,0.0832642024072508,0.0,0.767456634998351,3443.266666666667,7.1270726e-05,0.02237865,0.0013434696,0.04332885,0.03673934,0.008532478,0.9896265,0.0
3578136,0.99933785,9.996422e-07,5.0,0.026601411,0.0027264813,-1.932205e-05,0.5775525949073412,0.07425475539639592,0.0,0.5775525967176238,2891.6470588235293,0.00015045716,0.023974562,0.0012853257,0.0454837,0.058582097,0.012421004,0.9905779,0.0
3579136,0.9993439,9.996421e-07,5.0,0.02246912,0.0027371633,-1.3031351e-05,0.6061667586577338,0.07962051536208795,0.0,0.6061667573172239,3130.8333333333335,0.00014892276,0.025237884,0.0013069455,0.045663033,0.061487384,0.019656103,0.9912361,0.0
3580136,0.99935716,9.996421e-07,5.0,0.010460327,0.0026072364,2.8427838e-05,0.13632654620890278,0.0640783599799481,0.0,0.13632654352022697,2334.6923076923076,0.00016647507,0.02409945,0.001224242,0.039729677,0.047939986,0.01317742,0.9920839,0.0
3581137,0.9993576,9.99642e-07,5.0,0.015830597,0.0024944174,6.499848e-05,0.47635522115459544,0.07263787164993118,0.0,0.47635522077803144,2879.9285714285716,0.0001020222,0.021171415,0.0012459144,0.040657382,0.043745644,0.0124377785,0.99178797,0.0
3582136,0.9993603,9.996419e-07,5.0,0.024093179,0.0025215258,2.174534e-05,0.5749482855517899,0.07430117300928346,0.0,0.5749482834048376,2903.4137931034484,0.00012446094,0.023221962,0.0012016629,0.042704765,0.032502066,0.008971347,0.9939657,0.0
3583137,0.99935734,9.99642e-07,5.0,0.014605926,0.0024731604,1.8344015e-05,0.4731504694661383,0.07188458445699115,0.0,0.4731504739514242,2799.9615384615386,0.00017947922,0.023648433,0.0011674052,0.03966149,0.02918919,0.007855648,0.9931551,0.0
3584137,0.99935657,9.996419e-07,5.0,0.01563993,0.0025570146,2.7280448e-05,0.5697676093067318,0.07457671579042933,0.0,0.5697676157881703,2865.1923076923076,0.0001720759,0.02325992,0.0013044088,0.041305315,0.05445088,0.012432227,0.9914491,0.0
3585136,0.99935716,9.996417e-07,5.0,0.020672593,0.0027131734,-7.946127e-06,0.38038377482124847,0.07115206850275788,0.0,0.3803837786698818,2649.548387096774,9.892277e-05,0.022761418,0.0013008073,0.04212073,0.047808815,0.012538977,0.9896596,0.0
3586136,0.99935836,9.996413e-07,5.0,0.01986982,0.0027384697,2.9927683e-05,0.6773786108334696,0.07357396784713134,0.0,0.6773786133319146,2824.153846153846,0.00018396425,0.023382485,0.0013006392,0.042537138,0.042065397,0.011266144,0.9919213,0.0
3587136,0.9993639,9.996412e-07,5.0,0.017103875,0.0027262124,7.885073e-06,0.48026739606253355,0.0729412579950544,0.0,0.4802673976439014,2719.542857142857,0.00022925802,0.023618657,0.0012912296,0.04309337,0.059901726,0.017582007,0.99381804,0.0
3588137,0.9993628,9.996413e-07,5.0,0.01035445,0.002480976,1.6282991e-05,0.19558365869635877,0.07573174846211692,0.0,0.19558365834693697,2936.0,0.00018698783,0.025557114,0.0011463987,0.03726435,0.055098794,0.011086056,0.9915931,0.0
3589136,0.99935794,9.996412e-07,5.0,0.01189941,0.0024851898,2.8803972e-05,0.24236518768157111,0.06776578871801536,0.0,0.24236518794135312,2511.0434782608695,0.00020330076,0.023276089,0.0011850891,0.038930234,0.06784079,0.015845587,0.9877712,0.0
3590137,0.9993691,9.996411e-07,5.0,0.02085594,0.0025138143,-1.7400094e-05,0.599234369736223,0.07918487064902861,0.0,0.599234374626599,3049.1363636363635,0.00010885841,0.023735955,0.0012300301,0.044572413,0.047680095,0.012274625,0.9879531,0.0
3591136,0.99937296,9.99641e-07,5.0,0.021091308,0.002618458,3.9277336e-07,0.5023410396851863,0.07479153784668979,0.0,0.5023410422922429,2888.7631578947367,0.00020974535,0.024409756,0.0012528794,0.041909408,0.035262376,0.011208445,0.9944544,0.0
3592137,0.99938226,9.996411e-07,5.0,0.014314598,0.0026146106,-2.8145858e-05,0.2834698764129792,0.06703845923550909,0.0,0.2834698748430301,2481.6296296296296,0.00025207724,0.022494458,0.0012547087,0.042478632,0.049104348,0.01091506,0.99283034,0.0
3593137,0.99938333,9.996409e-07,5.0,0.020685619,0.0025516034,4.1486088e-05,0.5192738602277781,0.0740765813815025,0.0,0.5192738620199888,2859.0714285714284,0.0001852363,0.025113478,0.0012818022,0.044151336,0.039665215,0.010338763,0.99184453,0.0
3594137,0.9993907,9.996404e-07,5.0,0.013495924,0.0024574979,2.9136065e-05,0.5346951123939929,0.077582196913205,0.0,0.5346951127545928,3073.6666666666665,0.00014749012,0.024122454,0.0011716061,0.04023604,0.06823291,0.01957714,0.9945404,0.0
3595136,0.999389,9.996405e-07,5.0,0.022085024,0.0025216625,2.6537735e-05,0.3776791242643022,0.07466244639519053,0.0,0.3776791214136211,2847.5,0.00015558547,0.022123849,0.001276263,0.042972527,0.048768055,0.012931733,0.99212,0.0
3596136,0.99939317,9.996404e-07,5.0,0.02459644,0.0026545383,3.2485274e-05,0.5294220448211289,0.07476259720904098,0.0,0.5294220502843993,2938.074074074074,6.530122e-05,0.024312232,0.0012553158,0.04320679,0.05449377,0.010367449,0.9863019,0.0
3597136,0.9993871,9.996403e-07,5.0,0.026110662,0.002647616,5.2025327e-05,0.6469964101842753,0.0782246095879921,0.0,0.6469964036941548,3146.0,0.0001514484,0.020342058,0.0012677528,0.044926416,0.04173844,0.010892471,0.99112594,0.0
3598136,0.99938434,9.996402e-07,5.0,0.019155271,0.0025698447,5.9459353e-06,0.49115631128446086,0.07155661546009166,0.0,0.4911563073564722,2768.75,9.237752e-05,0.024089945,0.0012391104,0.04324098,0.041162476,0.011163393,0.99314,0.0
3599136,0.99938613,9.996402e-07,5.0,0.019513056,0.002551633,0.000100881865,0.614167603085787,0.07066956874894395,0.0,0.6141676021518262,2752.9310344827586,0.00015721362,0.022886757,0.0012040446,0.04173847,0.13323188,0.018723762,0.9854532,0.0
3600136,0.99938625,9.996401e-07,5.0,0.018410698,0.002527994,9.8760305e-05,0.36011557738664013,0.0669976182363109,0.0,0.36011557899246394,2612.242424242424,0.0002546067,0.024483182,0.0012404518,0.043073725,0.06370191,0.017010301,0.988825,0.0
3601136,0.9993886,9.996401e-07,5.0,0.021355603,0.0026532218,2.430879e-05,0.4930539416443079,0.07196237865804612,0.0,0.49305394739740754,2818.676470588235,0.00021913175,0.022571268,0.0012885267,0.044621613,0.049265776,0.01155222,0.99033296,0.0
3602136,0.9993804,9.9964e-07,5.0,0.014726808,0.0025454673,5.6368204e-05,0.391124257358775,0.06818618600335603,0.0,0.3911242557271698,2621.9032258064517,0.00014075011,0.02562809,0.0012336248,0.04103758,0.05780684,0.014133872,0.9898059,0.0
3603136,0.99937624,9.9964e-07,5.0,0.015579492,0.0024819127,-1.8108385e-05,0.47032738103527144,0.07757954166819607,0.0,0.4703273771029815,3046.785714285714,0.000116321244,0.025769882,0.0011952785,0.04020542,0.04316607,0.013473484,0.9906067,0.0
3604136,0.9993756,9.996395e-07,5.0,0.018562235,0.0025539119,7.1581475e-05,0.4101890044880242,0.06718088190838764,0.0,0.41018900476058234,2521.777777777778,0.00014215945,0.022603972,0.0012483335,0.04398447,0.038637687,0.010365682,0.9950141,0.0
3605137,0.999387,9.996394e-07,5.0,0.011869226,0.0025239857,6.6398294e-05,0.44250940394648264,0.06897737119736401,0.0,0.44250940577677916,2599.5384615384614,0.00023280291,0.023811895,0.0012319003,0.039772935,0.03221962,0.009020349,0.99374247,0.0
3606136,0.9993754,9.996394e-07,5.0,0.014751736,0.0025263242,4.7321955e-05,0.6065378521007833,0.0715403694987551,0.0,0.6065378549266659,2870.2272727272725,0.00019339414,0.024397835,0.0011751999,0.040495984,0.0324128,0.008172566,0.99328387,0.0
3607136,0.9993712,9.996393e-07,5.0,0.022902625,0.0026502737,2.7059048e-05,0.5559752053091431,0.0812604148658434,0.0,0.5559752058586804,3144.689655172414,0.00012150305,0.025779586,0.0013393378,0.043460283,0.041573435,0.009947717,0.9891561,0.0
3608136,0.9993781,9.996393e-07,5.0,0.014806865,0.00265579,1.9342378e-05,0.2579766240052413,0.06921679604100063,0.0,0.2579766201136213,2597.0,0.0001446408,0.025444191,0.001226613,0.041822415,0.042651884,0.010295165,0.9921894,0.0
3609136,0.9993742,9.996392e-07,5.0,0.015406249,0.002608001,4.459732e-05,0.4873884104397348,0.0685457539852905,0.0,0.4873884186468418,2593.125,0.00022902679,0.024385337,0.001257757,0.042217888,0.041181482,0.011631298,0.993682,0.0
3610136,0.9993767,9.996392e-07,5.0,0.01330332,0.002421254,-3.1980606e-05,0.43479587099289113,0.06959367895145871,0.0,0.4347958744473977,2689.7741935483873,0.00012682975,0.02328242,0.0011565755,0.035639003,0.043815505,0.009326585,0.9914422,0.0
3611136,0.99938107,9.99639e-07,5.0,0.020841338,0.0025193451,6.286473e-06,0.4253175654416087,0.0728230140245744,0.0,0.4253175663463898,2914.464285714286,0.000104101724,0.02383756,0.0012024264,0.041765817,0.0367421,0.009238628,0.99292403,0.0
3612137,0.999386,9.996389e-07,5.0,0.016190067,0.002415204,3.923182e-06,0.4431082812287741,0.06968636267265538,0.0,0.44310827662744573,2654.4375,0.00010141371,0.023925316,0.001163516,0.040923037,0.026494311,0.007130212,0.99524796,0.0
3613136,0.9993734,9.996387e-07,5.0,0.017550584,0.0024435918,1.9484867e-05,0.5247479181018206,0.07413716412944875,0.0,0.5247479180035015,2804.4,0.00012246903,0.023512822,0.0011563962,0.0376872,0.055393893,0.012626883,0.9942829,0.0
3614137,0.99937284,9.996385e-07,5.0,0.015737781,0.0025541626,-2.7909005e-05,0.17049325950908192,0.07124640670069009,0.0,0.17049325807959329,2825.375,0.0002781048,0.023314947,0.0012219729,0.04212573,0.04544042,0.012822302,0.99329674,0.0
3615136,0.9993682,9.996385e-07,5.0,0.012888818,0.002594564,-1.6956912e-05,0.121954762081441,0.07076356322795618,0.0,0.12195475908349808,2842.8333333333335,0.0002906368,0.025094178,0.001305695,0.043005228,0.048458047,0.0122120995,0.99530625,0.0
3616136,0.99937207,9.996384e-07,5.0,0.015914926,0.0025856,-1.777108e-05,0.5041653822746593,0.07980267946142704,0.0,0.5041653805233117,3271.16,8.713642e-05,0.022066206,0.0011846217,0.040129166,0.07786958,0.014115044,0.98546803,0.0
3617137,0.99936837,9.996384e-07,5.0,0.023112208,0.0025890453,2.8308456e-05,0.6837393663244539,0.07990721357255724,0.0,0.6837393659266318,3244.689655172414,7.867831e-05,0.023191247,0.0012970613,0.04138843,0.05517145,0.014473701,0.9870459,0.0
3618137,0.9993595,9.996384e-07,5.0,0.019910978,0.002704947,2.3600076e-05,0.20418741766807216,0.06822125533944927,0.0,0.20418742256331734,2610.1666666666665,0.00026381866,0.023607826,0.0012755687,0.04316988,0.055802763,0.014596245,0.98594356,0.0
3619136,0.99935937,9.996382e-07,5.0,0.022842765,0.002682448,2.7459516e-06,0.5882880560999612,0.07539096939281616,0.0,0.5882880564786371,2939.1470588235293,0.00015381449,0.023934979,0.0013064377,0.04353324,0.06061365,0.011735087,0.98704374,0.0
3620137,0.9993573,9.996381e-07,5.0,0.018564994,0.0025588812,-4.1569565e-05,0.529247621353079,0.08338316378528059,0.0,0.5292476251532765,3245.6666666666665,0.000107419524,0.023423392,0.0011940347,0.039988607,0.056094557,0.014708994,0.98698413,0.0
3621136,0.99935573,9.996382e-07,5.0,0.02416757,0.0023807527,3.4274988e-06,0.6012812834948136,0.0762620229024833,0.0,0.6012812778687421,3004.71875,9.714704e-05,0.023521017,0.0011695113,0.040729944,0.041527648,0.008990198,0.98822594,0.0
3622136,0.9993482,9.996381e-07,5.0,0.014412786,0.0022972615,4.5195215e-05,0.303262111302358,0.07161129647590171,0.0,0.3032621036055505,2748.1052631578946,0.00012834839,0.022117801,0.0011733676,0.03816397,0.052086916,0.011646379,0.9912547,0.0
3623137,0.9993494,9.996377e-07,5.0,0.017216394,0.0025003895,8.351394e-05,0.40915962422687224,0.07822928662686277,0.0,0.4091596240082578,3171.7619047619046,0.00011489297,0.024738852,0.0012091638,0.04050421,0.04046983,0.008288763,0.99150515,0.0
3624136,0.99934673,9.996376e-07,5.0,0.019222096,0.0025895997,8.965426e-05,0.6519239728342654,0.07424090990971308,0.0,0.6519239694247974,2813.6,0.000101976846,0.022699613,0.0012306115,0.04118756,0.048005607,0.014478922,0.9918312,0.0
3625137,0.9993464,9.996376e-07,5.0,0.013909966,0.0026405535,2.4409195e-05,0.3755157102736121,0.071341762675937,0.0,0.3755157055490177,2764.457142857143,0.00020667171,0.026913065,0.0012511353,0.03982277,0.040925115,0.010377511,0.9915081,0.0
3626136,0.9993509,9.996376e-07,5.0,0.013820347,0.0026150094,2.8136785e-05,0.21486319743792895,0.07198877290356905,0.0,0.21486320531689632,2742.9,0.00033011683,0.023737147,0.0012064449,0.039137922,0.036258448,0.009648015,0.9930493,0.0
3627136,0.99935377,9.996375e-07,5.0,0.007714473,0.002579254,1.00139705e-05,0.12488653340242309,0.06669545270378877,0.0,0.12488653066496609,2646.425,0.00033033604,0.022871634,0.0012406593,0.038756017,0.044004332,0.010470059,0.98755467,0.0
3628136,0.99935925,9.996375e-07,5.0,0.010936052,0.0024882054,9.181019e-06,0.37408142953195084,0.07475593967808827,0.0,0.3740814312234092,2901.689655172414,0.00018766269,0.023021901,0.001166961,0.038325835,0.045822658,0.00889714,0.9876555,0.0
3629136,0.99934655,9.996372e-07,5.0,0.017349297,0.0025350638,-6.4011096e-05,0.6118286891469324,0.07741916549552809,0.0,0.6118286867229829,3132.1428571428573,0.00014061795,0.024426512,0.0012166527,0.04134287,0.06631961,0.015141858,0.9928386,0.0
3630136,0.99933636,9.99637e-07,5.0,0.010519994,0.0024707746,5.953574e-05,0.23349887472124045,0.06700529579281395,0.0,0.2334988721576064,2485.3076923076924,0.00025865098,0.02442205,0.0011201864,0.038572073,0.053062037,0.014730071,0.9896251,0.0
3631136,0.9993334,9.996368e-07,5.0,0.013535107,0.0025130624,3.432572e-05,0.3684337508334309,0.0673278569452593,0.0,0.3684337506915279,2598.9310344827586,0.00019681039,0.02710494,0.001239677,0.040191717,0.041607216,0.010614651,0.9922453,0.0
3632136,0.99933314,9.996368e-07,5.0,0.017160434,0.002593057,3.5400637e-05,0.5608257716509494,0.07865316543653275,0.0,0.5608257865245722,3250.3333333333335,0.0001760923,0.022073371,0.0012213903,0.04271991,0.036918852,0.008969822,0.99318314,0.0
3633136,0.999329,9.996368e-07,5.0,0.017440705,0.002714715,4.5840134e-05,0.3874407864986332,0.07561151958523421,0.0,0.3874407834634254,2957.8518518518517,0.00020953125,0.02235212,0.0012252643,0.040773995,0.03398072,0.011230666,0.995991,0.0
3634136,0.9993191,9.996368e-07,5.0,0.01760553,0.0027010243,5.0407134e-06,0.39477632247786354,0.06369844516773489,0.0,0.3947763205188198,2563.5,0.00014706978,0.026868597,0.001264534,0.04222901,0.03489346,0.008914042,0.9913271,0.0
3635136,0.9993096,9.996364e-07,5.0,0.01801064,0.0026058562,-1.4330817e-06,0.39482848362398903,0.0761043016090914,0.0,0.3948284781150042,3044.5806451612902,0.00013614989,0.026528822,0.0012451131,0.04174835,0.04711587,0.010698736,0.99149114,0.0
3636136,0.9993044,9.996364e-07,5.0,0.023368074,0.0025410533,2.9416546e-05,0.5933944413329579,0.07606566719858585,0.0,0.5933944457864324,3028.5384615384614,0.0001223557,0.024291191,0.0012011849,0.044393763,0.040053494,0.01150362,0.99001217,0.0
3637136,0.99929714,9.996364e-07,5.0,0.018812846,0.0025112578,-1.472803e-06,0.5235920331741057,0.07136124282917608,0.0,0.5235920355071767,2727.4193548387098,0.00020038115,0.024095088,0.0012748262,0.04332424,0.038557366,0.010873882,0.9934522,0.0
3638136,0.9993038,9.996364e-07,5.0,0.019085836,0.0024737446,7.0351275e-06,0.509009107989676,0.06996154442458646,0.0,0.5090091093145535,2742.269230769231,0.00013165781,0.02408408,0.0012294048,0.041041315,0.046099916,0.010305945,0.991348,0.0
3639137,0.9993021,9.996363e-07,5.0,0.015843691,0.0025621536,5.8488854e-06,0.1825659952872443,0.07328708523024996,0.0,0.1825659970387477,2979.294117647059,0.00030678688,0.023369787,0.0012809691,0.040027864,0.087502144,0.0256578,0.9895195,0.0
3640136,0.999297,9.996361e-07,5.0,0.020300891,0.0026881578,-5.6091903e-05,0.4702753382180526,0.06970756398397498,0.0,0.47027533796783466,2632.48,0.00012774214,0.022039978,0.0013435425,0.045841098,0.060299516,0.015177502,0.99178374,0.0
3641136,0.99928576,9.996357e-07,5.0,0.014150382,0.0028335683,3.2332384e-06,0.4111541969894559,0.0690086587073401,0.0,0.4111542026322062,2546.2432432432433,0.0002963995,0.024049517,0.0013776331,0.043052293,0.05081029,0.014932215,0.9928806,0.0
3642137,0.99929357,9.996357e-07,5.0,0.011694467,0.0027368562,-2.9490091e-05,0.3848098290163088,0.0676855978252004,0.0,0.38480983233798804,2541.5925925925926,0.0001798709,0.02249403,0.001306423,0.042639688,0.05512304,0.013164711,0.9906852,0.0
3643136,0.99928886,9.996356e-07,5.0,0.0057735844,0.002547031,0.00010574022,-0.06382593037978362,0.054188186239879275,0.0,-0.06382593330389386,1939.1612903225807,0.00027260676,0.024095474,0.0011820969,0.038905617,0.042840965,0.012574514,0.9915431,0.0
3644137,0.999284,9.996355e-07,5.0,0.017471965,0.0025449526,6.265223e-05,0.5214552645892442,0.08194530412695783,0.0,0.5214552663633829,3266.5384615384614,0.00020024156,0.024228573,0.0012332778,0.042456955,0.040158063,0.009401159,0.990189,0.0
3645136,0.9992813,9.996356e-07,5.0,0.019658837,0.002727663,0.00010540559,0.3623622835135133,0.06895346893759866,0.0,0.36236228385578545,2595.1428571428573,0.00022049525,0.022831842,0.0013098625,0.04389534,0.04592476,0.012251586,0.99296665,0.0
3646136,0.9992741,9.996355e-07,5.0,0.023327228,0.0026828435,7.829901e-05,0.6685218520912619,0.07720736261148102,0.0,0.6685218497102248,2869.9655172413795,0.000101163365,0.022819282,0.0012418199,0.04385833,0.039225016,0.010966157,0.9901681,0.0
3647136,0.9992769,9.996355e-07,5.0,0.021215454,0.0026638338,3.6276273e-05,0.4785036971693246,0.07036964862820004,0.0,0.47850370481584276,2564.608695652174,0.00016540407,0.02611835,0.0012969235,0.044632673,0.05825608,0.012826008,0.99135447,0.0
3648136,0.9992811,9.996353e-07,5.0,0.023033282,0.0027795346,2.7165452e-05,0.5821511527162458,0.07700339957019812,0.0,0.5821511497876379,2913.0714285714284,0.00016495706,0.022579253,0.0013768803,0.046272352,0.040870868,0.011187233,0.9911482,0.0
3649136,0.99928504,9.996348e-07,5.0,0.020325068,0.002703745,3.183129e-05,0.45387007982863,0.07726987883409796,0.0,0.45387008503377707,2914.1,0.00019337524,0.02324093,0.0012496609,0.043741144,0.077118814,0.016833715,0.9922708,0.0
3650136,0.99929345,9.996348e-07,5.0,0.016128661,0.0024936849,7.5670905e-06,0.3496642850969574,0.07286152430258327,0.0,0.34966428730826243,2787.304347826087,0.00013221192,0.023769453,0.0011976628,0.041037288,0.068943575,0.016566588,0.9853621,0.0
3651136,0.99929744,9.996348e-07,5.0,0.011019163,0.0024424377,1.4223914e-05,0.33386365917692234,0.06698648032033816,0.0,0.33386366359272873,2505.3478260869565,0.00021861741,0.023346255,0.0012086546,0.038889047,0.04736807,0.011674512,0.98835206,0.0
3652136,0.99929124,9.996348e-07,5.0,0.013056659,0.00258283,5.806222e-05,0.3159045048377105,0.06328091534498312,0.0,0.31590449691189176,2348.735294117647,0.00024697295,0.022474363,0.001217692,0.03880383,0.047146868,0.009579597,0.98879147,0.0
3653136,0.9992832,9.996346e-07,5.0,0.016218035,0.0025887943,3.9380164e-05,0.23237706474561778,0.06537861041502574,0.0,0.23237706410361564,2519.657894736842,0.0002502675,0.02310078,0.0012833743,0.043154866,0.049391814,0.010336649,0.9881147,0.0
3654136,0.9992852,9.996346e-07,5.0,0.01030712,0.0026164255,-0.00012369227,0.25230153357305457,0.06545226498799879,0.0,0.2523015380882513,2409.967741935484,0.00018136075,0.024423512,0.0011767957,0.038398053,0.038779426,0.009220743,0.9932705,0.0
3655136,0.99929833,9.996346e-07,5.0,0.018752998,0.0027845378,-5.4121288e-06,0.3560182214391211,0.07373699287968015,0.0,0.3560182169050075,2861.8333333333335,0.0003555388,0.022391334,0.0014141345,0.043247305,0.040537372,0.01099031,0.99290717,0.0
3656136,0.9992876,9.996346e-07,5.0,0.019941345,0.0026837857,2.3121316e-05,0.569949847223567,0.07313211447908544,0.0,0.5699498490966418,2771.4666666666667,0.00013973759,0.022984343,0.001260682,0.045153245,0.060745455,0.015215524,0.98476565,0.0
3657136,0.9992735,9.996346e-07,5.0,0.014348437,0.002436133,4.755302e-06,0.4025060594232552,0.06926123780128061,0.0,0.40250605404654927,2706.2083333333335,0.00014747735,0.023365341,0.0011251702,0.03926117,0.05164878,0.012813126,0.98921275,0.0
3658137,0.99927354,9.996344e-07,5.0,0.008912834,0.0022283683,6.594585e-05,0.2117557508390746,0.06364675254068668,0.0,0.21175574107250772,2478.7916666666665,0.00016491718,0.023812065,0.0010910869,0.037779152,0.029031053,0.0072233602,0.993144,0.0
3659136,0.9992703,9.99634e-07,5.0,0.0049681435,0.0022975171,2.1489011e-05,0.14567670184172538,0.06596897118965742,0.0,0.1456767120709411,2623.206896551724,0.00025032525,0.02330637,0.0011461056,0.038795874,0.03415701,0.0086211525,0.9910132,0.0
3660136,0.9992566,9.996339e-07,5.0,0.018911382,0.0024104277,8.9848945e-06,0.47636087170610186,0.0744991191529186,0.0,0.4763608696004815,2970.4444444444443,0.00016168502,0.022031158,0.0011782632,0.04101072,0.05194231,0.011053812,0.98514,0.0
3661137,0.999262,9.996339e-07,5.0,0.021462163,0.0024406805,4.6019923e-05,0.5942757176333414,0.07324864816629477,0.0,0.5942757170957262,2944.0,7.930738e-05,0.02478211,0.0011853311,0.041322898,0.03213833,0.008277986,0.9923017,0.0
3662136,0.9992656,9.996339e-07,5.0,0.017667001,0.0025678053,-1.8291783e-05,0.2909043461017973,0.06462212298902159,0.0,0.2909043482425178,2564.34375,0.00025257448,0.023550602,0.0013002983,0.041834585,0.06842892,0.012828695,0.9886936,0.0
3663137,0.9992632,9.996338e-07,5.0,0.011946628,0.0025425798,2.4277511e-05,0.3677063495389302,0.06702726790332235,0.0,0.36770634866883045,2608.24,0.00017466367,0.022230424,0.0011423822,0.040423457,0.040382374,0.012705139,0.99145055,0.0
3664136,0.99925625,9.996338e-07,5.0,0.012553049,0.0025226455,-1.9124212e-05,0.4626153788217683,0.07327561834924078,0.0,0.4626153784891371,2987.766666666667,0.00022322327,0.021606294,0.0012069356,0.04032611,0.04336725,0.008093671,0.9912182,0.0
3665136,0.99925894,9.996337e-07,5.0,0.010397016,0.0027426821,5.7629054e-06,0.24200897050404285,0.06406057889698251,0.0,0.24200897196942966,2548.0882352941176,0.00024460303,0.023053084,0.0013315505,0.040730115,0.039272673,0.009538077,0.9890842,0.0
3666136,0.99926174,9.996335e-07,5.0,0.011974756,0.0027206107,3.9745133e-05,0.32089893510016865,0.068363341258581,0.0,0.3208989392983871,2674.3928571428573,0.00024154584,0.024630904,0.0012348897,0.04161373,0.035705548,0.009244676,0.9914297,0.0
3667136,0.9992634,9.996332e-07,5.0,0.015176687,0.0025321462,4.7398873e-05,0.4485682167786662,0.07135353705881345,0.0,0.4485682145120122,2812.1666666666665,0.00016027258,0.025006756,0.001193439,0.040813297,0.03709467,0.007586794,0.99122834,0.0
3668136,0.9992593,9.996332e-07,5.0,0.021701833,0.0026358138,7.0115944e-05,0.523092355002855,0.07017342958446264,0.0,0.5230923518461159,2853.259259259259,0.00019467919,0.023383759,0.0012362252,0.043364123,0.031006055,0.0076694908,0.9941768,0.0
3669136,0.9992556,9.99633e-07,5.0,0.02096991,0.00277988,7.083256e-05,0.4015876729290061,0.07546452586699927,0.0,0.40158766492466014,2905.8947368421054,0.00033679383,0.022903964,0.0013667324,0.046473287,0.06539128,0.015018267,0.99495363,0.0
3670136,0.9992622,9.99633e-07,5.0,0.018632239,0.0028379674,5.4420616e-05,0.3723783732323776,0.07030928329010655,0.0,0.37237837283317854,2757.0689655172414,0.00011724972,0.022823868,0.0013791136,0.046155374,0.047942605,0.010926014,0.9903433,0.0
3671137,0.99926746,9.996329e-07,5.0,0.020475717,0.0027529628,5.643729e-05,0.5722501588948724,0.07108038866885402,0.0,0.5722501584783025,2689.6363636363635,0.00019199666,0.021771863,0.0012790451,0.044576265,0.06418664,0.016574692,0.9888595,0.0
3672137,0.99926585,9.99633e-07,5.0,0.022960775,0.0026952492,-2.7804748e-05,0.6126998674631977,0.07974210794782266,0.0,0.612699866974908,3003.5,7.0303315e-05,0.024073564,0.0012425622,0.043877877,0.040300116,0.011304063,0.993109,0.0
3673136,0.9992659,9.996327e-07,5.0,0.024056155,0.002648479,-2.1725678e-05,0.5789304496467074,0.07856666314338716,0.0,0.5789304485580956,2991.035714285714,0.00010401162,0.023787297,0.0012396818,0.04335504,0.04904954,0.013364131,0.9905846,0.0
