Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
102000,1.4045682,9.999899e-05,0.0,-0.19282086,0.010318847,0.0206212,0.00074911537,0.025750691,0.0051443344,0.022419147,0.045344383,0.016979726,0.9906037,0.0,-0.7426560262319577,0.055388756146486334,0.16786448162175505,-0.7426560246759933,517.0972222222222
103000,1.4041489,9.9998986e-05,0.0,-0.1989259,0.010202644,0.017964493,0.00082168134,0.02380859,0.0050274045,0.02220409,0.04212757,0.014533014,0.9909727,0.0,-0.7862928507369382,0.053503413614601376,0.08967309542634581,-0.7862928496198491,515.7901234567901
104000,1.4039183,9.999896e-05,0.0,-0.21239498,0.010328093,0.020373765,0.0008112851,0.026614673,0.0051772306,0.022861706,0.044666402,0.016808242,0.99077743,0.0,-0.8151658861575832,0.04911535275598345,0.12841632668851619,-0.8151658851698669,472.3690476190476
105000,1.4041097,9.9998935e-05,0.0,-0.22123672,0.010483912,0.022151826,0.0004938616,0.028659858,0.004995755,0.022438336,0.036759123,0.013321511,0.99254394,0.0,-0.8181558121086373,0.048422363642947115,0.09508166946913597,-0.8181558141251313,468.125
106000,1.4038957,9.999893e-05,0.0,-0.19922861,0.010223135,0.022425445,0.00071666925,0.022068368,0.0051432173,0.022982927,0.045298193,0.01760044,0.9910828,0.0,-0.8498298343550956,0.052809787341062966,0.11648593915773338,-0.8498298344815608,504.28395061728395
107000,1.4036223,9.999892e-05,0.0,-0.23364823,0.010164027,0.023865953,0.00088367227,0.02363104,0.0050131697,0.023821156,0.04467547,0.015641155,0.9906926,0.0,-0.7864994108268021,0.045395357356602814,0.14688963340531985,-0.7864994090513051,440.11578947368423
108000,1.4031407,9.9998906e-05,0.0,-0.21814121,0.010243959,0.026339062,0.00066352665,0.024272269,0.0051674354,0.024929523,0.042902514,0.016055055,0.99040085,0.0,-0.8168566243769265,0.04612319771177977,0.0888877746039318,-0.816856625579623,445.8313253012048
109000,1.4028765,9.9998906e-05,0.0,-0.21125261,0.010281612,0.018599333,0.00041962127,0.024783775,0.004988257,0.021624148,0.028710125,0.010562639,0.99410975,0.0,-0.8304982927054344,0.04748749370628502,0.07881199550237421,-0.830498290247648,462.8333333333333
110001,1.4029071,9.999889e-05,0.0,-0.1958256,0.010468843,0.02277519,0.0006270786,0.024245191,0.0051616896,0.02416816,0.045260094,0.017216124,0.9910557,0.0,-0.8335587789437136,0.04736408807404682,0.12123129129290884,-0.8335587793118698,447.4605263157895
111000,1.4025497,9.999889e-05,0.0,-0.19048126,0.010420076,0.021189487,0.00061011786,0.023443468,0.0050040833,0.023223348,0.03605582,0.013534073,0.9922511,0.0,-0.7386536115805709,0.05212394050094995,0.10770106090524942,-0.7386536108902284,509.2758620689655
112000,1.4021119,9.999889e-05,0.0,-0.19011185,0.010286173,0.018697444,0.0008656208,0.022327904,0.0051336996,0.02429726,0.041278925,0.015334815,0.99193555,0.0,-0.7822067996784227,0.04760434155717276,0.09719407995509773,-0.782206797824886,454.7926829268293
113000,1.4021997,9.999889e-05,0.0,-0.20054403,0.010458731,0.025507553,0.0006964124,0.023483384,0.005105162,0.02371404,0.04798471,0.017467715,0.99013615,0.0,-0.7349959387933226,0.04999618918153046,0.11737211675556154,-0.7349959381898828,469.95348837209303
114000,1.4021528,9.999887e-05,0.0,-0.20235415,0.010205763,0.020075733,0.00061768596,0.0230458,0.0050923396,0.022715922,0.03423504,0.012489151,0.9926732,0.0,-0.8268587265271652,0.04904793556003521,0.10790714943227125,-0.8268587244131521,473.8205128205128
115000,1.4024609,9.999887e-05,0.0,-0.215371,0.010060465,0.015222274,0.00066789496,0.02426846,0.0048791547,0.023690386,0.03158818,0.011238605,0.99299496,0.0,-0.8558760326689724,0.04872605281514508,0.06894502130972727,-0.8558760339416642,481.49397590361446
116000,1.4025437,9.999886e-05,0.0,-0.21283858,0.009956269,0.015643785,0.0006706511,0.023284461,0.0049320776,0.02425484,0.037854567,0.013132302,0.9919199,0.0,-0.7821824955110129,0.048913554591265326,0.10504083274804688,-0.7821824950481643,493.6190476190476
117000,1.4022354,9.999881e-05,0.0,-0.21186838,0.009663016,0.012022291,0.00052282336,0.027057925,0.0047464515,0.02214039,0.027193686,0.009932528,0.9945163,0.0,-0.8312135306740291,0.04793874263949063,0.07096283403848838,-0.8312135295461026,479.43243243243245
118000,1.4012837,9.999881e-05,0.0,-0.21462996,0.009940944,0.0139654465,0.0005966673,0.023753688,0.004823461,0.022865744,0.026980218,0.009892831,0.9942025,0.0,-0.8316935422763917,0.048840281799408226,0.062190752374011345,-0.8316935431485781,493.2470588235294
119000,1.4004525,9.9998804e-05,0.0,-0.21156146,0.009873466,0.012205245,0.00058117823,0.022630591,0.0048324764,0.023626419,0.029013362,0.010924272,0.9938083,0.0,-0.872295578786663,0.04655390272424725,0.06966636982767524,-0.8722955787613299,476.93975903614455
120000,1.4004314,9.99988e-05,0.0,-0.20297903,0.00998084,0.015841149,0.0006136075,0.024666732,0.00488839,0.024657227,0.03680268,0.0138497,0.992536,0.0,-0.7080967267033563,0.04735094496555736,0.10868911529758299,-0.7080967280819788,474.6235294117647
121000,1.4001911,9.99988e-05,0.0,-0.20348462,0.009984254,0.01528684,0.0007763618,0.022181785,0.0049644657,0.024099093,0.038625967,0.0146779455,0.9926821,0.0,-0.7491100027499831,0.046194444126832664,0.08344976996664612,-0.7491100040264898,455.65822784810126
122000,1.3996546,9.999879e-05,0.0,-0.21632093,0.009839723,0.014526043,0.0006294707,0.023178259,0.004862425,0.023556948,0.032793596,0.011996109,0.9932488,0.0,-0.7613307802676833,0.048503764562329715,0.08296925713401525,-0.7613307812607287,491.6292134831461
123000,1.3995312,9.999878e-05,0.0,-0.19803233,0.009945998,0.014755533,0.0005835006,0.022430312,0.0048450073,0.023752151,0.036737777,0.01360243,0.9929839,0.0,-0.8238368209596899,0.04514031836370123,0.08904980012228156,-0.8238368218723474,442.8125
124000,1.3997722,9.999878e-05,0.0,-0.18470249,0.009881012,0.014245975,0.0006348643,0.023101253,0.0047332197,0.020746293,0.025001854,0.009253826,0.9948167,0.0,-0.8282423306245698,0.04726632776307977,0.08431580859459531,-0.8282423309572275,473.52777777777777
125000,1.4002446,9.9998775e-05,0.0,-0.19050576,0.009630566,0.013627153,0.0005120733,0.025699003,0.0047563277,0.021248117,0.029047048,0.010864145,0.99429876,0.0,-0.8033748584118398,0.05181750419239203,0.07710710654585606,-0.8033748578391473,532.4133333333333
126000,1.4002948,9.999875e-05,0.0,-0.19834127,0.009944463,0.011821219,0.0005083482,0.027715767,0.004797209,0.021897081,0.033321247,0.012028233,0.99352646,0.0,-0.7499229225113258,0.05187790941233067,0.08787508868023282,-0.7499229226020384,537.0405405405405
127000,1.4010743,9.999875e-05,0.0,-0.20710722,0.0095702475,0.010061772,0.00042318812,0.026560713,0.004592829,0.020666005,0.024945531,0.008861806,0.99491346,0.0,-0.8366696847341436,0.04906696008097348,0.05772273908566707,-0.8366696866597898,515.2790697674419
128000,1.4010023,9.999872e-05,0.0,-0.18300276,0.009648013,0.014379575,0.00038356718,0.023080615,0.004606789,0.022809321,0.031916153,0.011971447,0.9935894,0.0,-0.7322713218212131,0.04695126165995445,0.08537251787980224,-0.7322713220718696,497.7721518987342
129000,1.400651,9.9998695e-05,0.0,-0.16732818,0.009555942,0.015857263,0.0007254578,0.022352245,0.004652656,0.024000801,0.03070408,0.011634435,0.9941842,0.0,-0.7233729634053191,0.046969636976427864,0.0790202612902451,-0.7233729624990138,491.35
130000,1.3999641,9.999868e-05,0.0,-0.17205308,0.009621714,0.015044937,0.00064330257,0.02344193,0.0047251894,0.023606963,0.028906245,0.010380614,0.994061,0.0,-0.7944225958500414,0.048336930177420454,0.05747663240025545,-0.7944225945894822,504.7464788732394
131000,1.3988934,9.999867e-05,0.0,-0.1796902,0.009989386,0.015811106,0.00076670875,0.02257325,0.004645027,0.023395512,0.03361801,0.011880551,0.9931666,0.0,-0.7625842484632983,0.04685783791835146,0.08205494604823253,-0.7625842507581865,485.7176470588235
132000,1.3990153,9.999867e-05,0.0,-0.1826006,0.009653061,0.011590138,0.00069700857,0.023979511,0.0047596,0.02172761,0.028856924,0.010991256,0.9940908,0.0,-0.7681614102242454,0.04786114904927672,0.06225230774808852,-0.7681614099380739,494.7875
133000,1.3992406,9.9998666e-05,0.0,-0.20758389,0.009579613,0.012684772,0.0006151174,0.026753085,0.004763135,0.020813614,0.031874,0.0117845,0.99348164,0.0,-0.7851395509679628,0.04540198429933061,0.07785841919827559,-0.7851395527194746,468.95652173913044
134000,1.3988514,9.999866e-05,0.0,-0.19461803,0.00961881,0.012957717,0.0005899096,0.026121339,0.004694102,0.021382025,0.031378414,0.011479972,0.9933815,0.0,-0.7739614781583373,0.04476160579145438,0.06640632792441649,-0.773961477857236,462.0987654320988
135000,1.3984385,9.999866e-05,0.0,-0.18965104,0.009484284,0.011807344,0.00049013854,0.021536972,0.004508538,0.019508312,0.020235915,0.0071756607,0.99594295,0.0,-0.8395693157318407,0.04585571764925446,0.04686613748831732,-0.8395693154126304,494.1842105263158
136000,1.3983679,9.999866e-05,0.0,-0.19194224,0.00938865,0.011993596,0.00050608406,0.023459708,0.004621033,0.01919624,0.02370681,0.008217527,0.9948212,0.0,-0.8257261796089037,0.048934980587423405,0.05581216809454867,-0.8257261789869453,517.7567567567568
137000,1.397661,9.999864e-05,0.0,-0.17780101,0.009338133,0.01293392,0.0006153276,0.0252395,0.004552846,0.019406155,0.031028492,0.0113996565,0.99433094,0.0,-0.7075032207636203,0.04834199595885972,0.06597612130707539,-0.7075032211346652,525.8533333333334
138000,1.3968681,9.999864e-05,0.0,-0.192195,0.009366582,0.011579102,0.0007106893,0.023716304,0.004516742,0.018993296,0.024061136,0.009262657,0.99603605,0.0,-0.7721862947207422,0.04578370569027303,0.057338063322846376,-0.7721862932207363,490.09411764705885
139000,1.3961543,9.999863e-05,0.0,-0.19804724,0.009026274,0.008733202,0.0004932351,0.022732157,0.0045054583,0.018978268,0.02002688,0.0070432415,0.99616694,0.0,-0.8320883633393751,0.04549260984780828,0.056225389001653046,-0.8320883636442099,487.43373493975906
140000,1.3961275,9.9998586e-05,0.0,-0.17862171,0.008777081,0.006899895,0.0005764599,0.024170002,0.0044459025,0.01821443,0.023444697,0.008211952,0.9951598,0.0,-0.7293551957550765,0.0440183802282646,0.06388499844515841,-0.729355195186589,469.11842105263156
141000,1.3964632,9.999858e-05,0.0,-0.18424042,0.0085150935,0.005906611,0.00048181348,0.02583438,0.0043427083,0.017802082,0.019464398,0.0069819163,0.9958437,0.0,-0.8006677872184067,0.048010588115883164,0.04006673883815723,-0.8006677872077445,545.5833333333334
142000,1.3967497,9.999857e-05,0.0,-0.18462339,0.008340177,0.0054194294,0.00041844737,0.024395082,0.00437047,0.018367989,0.020281274,0.0069699744,0.99592894,0.0,-0.8467882715844112,0.047417908510396956,0.04187087126783595,-0.846788271163136,537.0138888888889
143000,1.3960823,9.999856e-05,0.0,-0.18057202,0.008674536,0.009043682,0.0003313544,0.02310882,0.0045183646,0.019334074,0.027207097,0.009520369,0.99404496,0.0,-0.7992089750865148,0.046261194522422125,0.05966948964981347,-0.799208973344977,505.4736842105263
144000,1.3952883,9.999856e-05,0.0,-0.19491307,0.008798547,0.008468735,0.00034543686,0.021225668,0.00434297,0.018608017,0.020657476,0.0072895875,0.9959022,0.0,-0.7629295826288015,0.04769863858928147,0.052892394932685785,-0.7629295823679623,529.025
145000,1.3942075,9.999855e-05,0.0,-0.18250039,0.009145645,0.010466121,0.00053646206,0.022859883,0.0044845594,0.020952195,0.031066392,0.010542244,0.991999,0.0,-0.704164787149518,0.0447494595622023,0.06915507114575929,-0.7041647862235643,488.1666666666667
146000,1.3943132,9.999855e-05,0.0,-0.20555131,0.008976641,0.011056266,0.00035618935,0.02768625,0.0044104448,0.02024833,0.024214245,0.008086171,0.9946426,0.0,-0.7315081703426818,0.04344129953477975,0.07325973904271012,-0.7315081701569734,472.25
147000,1.3942852,9.999854e-05,0.0,-0.20115784,0.008833678,0.009475923,0.00044421712,0.026315946,0.004305928,0.018830957,0.016860683,0.0059090955,0.9968492,0.0,-0.8379196114647842,0.045329745151878646,0.04446382094467984,-0.8379196128854625,509.08
148000,1.3943406,9.999854e-05,0.0,-0.2102665,0.008968188,0.009231763,0.0005902446,0.02525299,0.0044094836,0.019915594,0.02004635,0.007496541,0.99619055,0.0,-0.824498644114172,0.04433241763956774,0.03840823042702231,-0.8244986435526434,496.34177215189874
149000,1.3944739,9.999852e-05,0.0,-0.21287557,0.008986448,0.007737096,0.00044921465,0.023558116,0.004408897,0.019811874,0.018535027,0.0059582614,0.9956054,0.0,-0.8585609577736603,0.04633920190312589,0.03945677981291016,-0.8585609613856611,518.2533333333333
150000,1.3941624,9.999852e-05,0.0,-0.20626241,0.008965352,0.008667303,0.00054461014,0.022074891,0.004457257,0.02141887,0.022855885,0.008221109,0.99647874,0.0,-0.8550712545778837,0.04518453354233852,0.039462653395728305,-0.8550712572725956,500.64102564102564
151000,1.394176,9.9998506e-05,0.0,-0.20591334,0.009045678,0.010522997,0.0005867181,0.023640197,0.0045083826,0.02108923,0.022429567,0.008243158,0.99573106,0.0,-0.7745132528093308,0.04765695308160502,0.07501336524414262,-0.7745132540889523,526.3625
152000,1.3941514,9.999846e-05,0.0,-0.190397,0.009091272,0.012371953,0.00049129553,0.023577346,0.0043801526,0.021530773,0.022717131,0.00724777,0.9945705,0.0,-0.8399830451697416,0.04713443742038577,0.042901374146822255,-0.8399830472325874,516.830985915493
153000,1.3932371,9.999846e-05,0.0,-0.16391076,0.009011455,0.010252319,0.00042160726,0.026601888,0.004397086,0.01990019,0.01813513,0.0061938474,0.9967444,0.0,-0.7860085433301705,0.05391562191559182,0.04595261244410135,-0.7860085437395302,589.6290322580645
154000,1.3929224,9.999845e-05,0.0,-0.19168551,0.009344222,0.011102016,0.0005334618,0.025221389,0.004543757,0.021926597,0.024580535,0.00881684,0.9957365,0.0,-0.7631406610983648,0.05247199410102136,0.07833786565824091,-0.763140658058042,574.1527777777778
155000,1.3924721,9.999845e-05,0.0,-0.18726788,0.009511016,0.010874717,0.00044495196,0.023803066,0.004377091,0.020430783,0.022915974,0.007922991,0.9955683,0.0,-0.8047920359329003,0.046452855039312346,0.053529263163359216,-0.8047920382317083,509.16883116883116
156000,1.3924994,9.999845e-05,0.0,-0.19902638,0.009184708,0.010166506,0.00057867996,0.025661753,0.0042983303,0.02122806,0.02041756,0.0071140127,0.99578696,0.0,-0.8365788265902204,0.04510698893845275,0.05252566259630063,-0.8365788259067566,504.4805194805195
157000,1.3920171,9.9998426e-05,0.0,-0.20841652,0.009223635,0.01153139,0.0003454313,0.028854227,0.004537782,0.022747789,0.020033807,0.0070618605,0.99619037,0.0,-0.7855952423775392,0.046444647611497206,0.04161241767976637,-0.7855952439186451,515.625
158000,1.391215,9.9998426e-05,0.0,-0.19599147,0.009352246,0.01003619,0.00028711325,0.020121522,0.0043429523,0.022910103,0.01520569,0.005377356,0.99701375,0.0,-0.8510984054327323,0.048101359539767345,0.044934451086068965,-0.8510984041482447,554.8630136986301
159000,1.39104,9.9998426e-05,0.0,-0.18538056,0.009340054,0.010557204,0.0006371061,0.02491369,0.0044926205,0.02475717,0.027703311,0.009220775,0.9940047,0.0,-0.7698929379346129,0.046321368594559514,0.07041937493169137,-0.7698929363252645,492.5810810810811
160000,1.3906516,9.999841e-05,0.0,-0.18394057,0.009247285,0.010793817,0.0004110583,0.024385585,0.00442329,0.023543239,0.024526235,0.008757673,0.99535584,0.0,-0.7931994539861074,0.050724040220231546,0.05480050972602732,-0.7931994541006099,566.987012987013
161000,1.3902943,9.99984e-05,0.0,-0.19718544,0.009148259,0.010957647,0.0003495004,0.024867982,0.0044049844,0.022974525,0.024940923,0.009009991,0.9957657,0.0,-0.7794716590998964,0.046404479716751136,0.09314871645696242,-0.7794716594574972,500.1219512195122
162000,1.389757,9.99984e-05,0.0,-0.19792084,0.008862658,0.009073394,0.00056652795,0.02271486,0.0046904464,0.022867877,0.022205494,0.008284731,0.9955399,0.0,-0.8220360488033536,0.04427960644321369,0.0441969825380252,-0.8220360475654779,477.780487804878
163000,1.389136,9.999836e-05,0.0,-0.19048955,0.008680654,0.007082788,0.00043028803,0.025117794,0.0043730075,0.021693734,0.018908508,0.006478627,0.995479,0.0,-0.7959359271026063,0.045667370564419114,0.05891785569237903,-0.7959359280510533,493.8904109589041
164000,1.3892448,9.999834e-05,0.0,-0.18605874,0.0089275045,0.007855334,0.00039837914,0.023707237,0.0045577106,0.021153769,0.018600713,0.0070932857,0.9970185,0.0,-0.8276404162367751,0.0477549748179012,0.055955005431168214,-0.8276404174695227,503.5
165000,1.3891159,9.999834e-05,0.0,-0.19546042,0.009043622,0.008302314,0.0003662603,0.02516809,0.004348437,0.02049898,0.018635893,0.006799915,0.99662,0.0,-0.8308331895137728,0.04798712817215789,0.04944272934886258,-0.830833188198938,528.6891891891892
166000,1.3888352,9.9998324e-05,0.0,-0.19596453,0.00889887,0.009285852,0.00037143775,0.024115205,0.0043963357,0.02193234,0.01911409,0.006688182,0.9965994,0.0,-0.817232584194641,0.044828523764930045,0.046630532811244886,-0.8172325859610735,503.24
167000,1.3886169,9.9998324e-05,0.0,-0.1986667,0.008787144,0.009918434,0.0004849617,0.021615978,0.00436274,0.02292947,0.023298802,0.007805959,0.9951618,0.0,-0.7783014684404835,0.045701526143025924,0.05726703728963316,-0.7783014695508904,513.6463414634146
168001,1.388639,9.999833e-05,0.0,-0.19963911,0.009324271,0.009621873,0.00061116554,0.02323606,0.0045256894,0.022950696,0.028140381,0.009054055,0.99443555,0.0,-0.7864560931495196,0.04373083166733109,0.06345726368162596,-0.7864560894790141,462.5568181818182
169000,1.3882163,9.999832e-05,0.0,-0.19876069,0.009699442,0.011219419,0.00053284207,0.02218387,0.0045260508,0.024843164,0.026074706,0.008862217,0.9937861,0.0,-0.862911738035994,0.04207882329167144,0.04224040874414872,-0.8629117362134021,468.6756756756757
170000,1.3877101,9.999831e-05,0.0,-0.18984088,0.009264447,0.0123484,0.00052856596,0.022151448,0.004582925,0.025507253,0.033192158,0.010970554,0.99196255,0.0,-0.7379386683124,0.0460681319983183,0.06500299829347614,-0.7379386682990653,490.8705882352941
171000,1.3875281,9.999831e-05,0.0,-0.1919331,0.009019637,0.010892946,0.00046220748,0.02759692,0.004416735,0.02380172,0.019344214,0.007019205,0.9962772,0.0,-0.8115449524138276,0.04858698453783659,0.05653331062546438,-0.8115449527283197,525.1012658227849
172000,1.3875188,9.9998295e-05,0.0,-0.191502,0.008704019,0.009196377,0.00049214833,0.024994852,0.004329524,0.0234189,0.021184271,0.007220632,0.9955509,0.0,-0.7954678137537267,0.04489548799190541,0.05356975132766685,-0.7954678141273062,496.1111111111111
173000,1.3868576,9.999828e-05,0.0,-0.1936465,0.008521123,0.009796834,0.00046759116,0.024300858,0.0043342947,0.024531044,0.021479005,0.0073629776,0.9953928,0.0,-0.8473827611429046,0.04442885885519105,0.051524776184796665,-0.8473827603902669,507.2278481012658
174000,1.3865486,9.999827e-05,0.0,-0.17691107,0.0088359155,0.009038059,0.0005470517,0.021601448,0.004343636,0.023625584,0.022591477,0.007247185,0.99485475,0.0,-0.7495566982366613,0.04850754926074943,0.0588488643512529,-0.7495566989850965,553.6527777777778
175000,1.3867171,9.999824e-05,0.0,-0.17561132,0.00904092,0.009579138,0.00044639077,0.024804369,0.004256518,0.025696104,0.019262956,0.006734184,0.99606264,0.0,-0.883545608959653,0.04511218919567224,0.059718006598688644,-0.8835456076224414,503.1304347826087
176000,1.3874006,9.999824e-05,0.0,-0.19809592,0.009082917,0.009161188,0.0004922362,0.025520656,0.004254864,0.026606776,0.018845148,0.0067816833,0.9965605,0.0,-0.8145750753837284,0.04814541921587079,0.05208688889845774,-0.8145750772225562,552.4875
177000,1.3871804,9.999822e-05,0.0,-0.196534,0.008860038,0.008938365,0.0004322878,0.024424592,0.0043001655,0.026102958,0.025127383,0.008412518,0.99538916,0.0,-0.7805911624469218,0.04534599880609274,0.06309105846234844,-0.7805911656594864,520.2207792207793
178000,1.3868097,9.999821e-05,0.0,-0.16118897,0.008788551,0.010973808,0.00063082715,0.026038563,0.0041786227,0.025802817,0.032394204,0.010210703,0.9931,0.0,-0.7291074768705617,0.04541276628826407,0.0876322203953276,-0.7291074798418872,532.7971014492754
179000,1.3866885,9.999821e-05,0.0,-0.19454494,0.008802252,0.013280043,0.00043700985,0.022743007,0.004333556,0.025777042,0.025358876,0.008065537,0.9949941,0.0,-0.7841814100518774,0.0450157020510502,0.07086138834892995,-0.7841814111759298,506.7901234567901
180000,1.3867115,9.999821e-05,0.0,-0.19546685,0.008482,0.012052319,0.00038655952,0.023771018,0.004266122,0.024901928,0.01996498,0.006943669,0.99600506,0.0,-0.8476165513396626,0.04681287311005259,0.04937037771396257,-0.8476165485304938,544.3552631578947
181000,1.3873085,9.999819e-05,0.0,-0.17078845,0.008527885,0.012497844,0.00053473585,0.02343722,0.004560668,0.023832459,0.01909453,0.0068880236,0.99605054,0.0,-0.8513060787737871,0.04547291414211572,0.05226975471032109,-0.8513060782472651,487.18840579710144
182000,1.3877913,9.999819e-05,0.0,-0.17013218,0.008801138,0.011962932,0.00071368786,0.025794884,0.0043912116,0.02547141,0.030755416,0.009346242,0.99411315,0.0,-0.7578234904387156,0.04772417559021001,0.07034229516046998,-0.7578234901365059,523.3783783783783
183000,1.3877707,9.999819e-05,0.0,-0.16600813,0.008623503,0.012110849,0.0005286931,0.022527877,0.0043743644,0.02406504,0.018572012,0.0062141144,0.99664485,0.0,-0.8238986763102714,0.04955156637751155,0.07432923696823558,-0.8238986761537102,547.5882352941177
184000,1.3889077,9.999818e-05,0.0,-0.17901954,0.008689292,0.012347971,0.00047556774,0.025384353,0.004262146,0.022935733,0.017780412,0.0064127343,0.9963282,0.0,-0.7924130677139664,0.047286395206045405,0.05834206915508351,-0.792413069556335,539.0126582278481
185000,1.3886509,9.999818e-05,0.0,-0.19219875,0.00918274,0.014066041,0.0005806278,0.021136317,0.0044601876,0.023359958,0.028175747,0.009501834,0.99438167,0.0,-0.7013406990964904,0.04529577388272931,0.06898857891802648,-0.7013406987335131,500.64
186000,1.3880893,9.999815e-05,0.0,-0.19489479,0.009120591,0.017054973,0.0006841124,0.02405323,0.004407702,0.024563173,0.024673682,0.008850845,0.99580306,0.0,-0.7391332323001866,0.04881973219707083,0.0695541061261952,-0.7391332306776321,539.3846153846154
187000,1.3880445,9.999811e-05,0.0,-0.20644604,0.008907953,0.015460986,0.00073534646,0.019536767,0.0042884205,0.02446529,0.026660563,0.00785728,0.9947475,0.0,-0.8024142903521926,0.04386421413488002,0.08475186533951022,-0.8024142911289607,496.69620253164555
188000,1.3883075,9.999811e-05,0.0,-0.20127463,0.008928372,0.013997196,0.00043577194,0.023457069,0.004360116,0.02389187,0.016871715,0.00652996,0.99707186,0.0,-0.8586722655484906,0.046957322590363525,0.05178454714892758,-0.8586722642916622,531.6111111111111
189000,1.3880919,9.9998084e-05,0.0,-0.18891425,0.008473878,0.010969342,0.00037113833,0.025576722,0.004240887,0.022776745,0.023728117,0.0075638318,0.9957494,0.0,-0.7813731129507867,0.05246522212935913,0.06072011062288689,-0.7813731145499658,610.0135135135135
190000,1.3871148,9.9998084e-05,0.0,-0.1866697,0.008597621,0.01094278,0.00042277272,0.021932086,0.0042126086,0.024065053,0.023496121,0.008602305,0.9967079,0.0,-0.8200267341479005,0.04646563422489046,0.05937102733562914,-0.8200267320266066,532.887323943662
191000,1.38703,9.9998084e-05,0.0,-0.19765134,0.0082665095,0.01072885,0.0004927592,0.02583685,0.0043504783,0.023931103,0.022774654,0.007944482,0.99606013,0.0,-0.7905584362591738,0.04702625139834708,0.07654741359143165,-0.7905584366859225,542.9375
192000,1.3865856,9.9998084e-05,0.0,-0.20385244,0.008517178,0.011699338,0.00042367034,0.02340092,0.004336262,0.026176538,0.02617944,0.008878656,0.9954072,0.0,-0.8658687040540785,0.043443266176860534,0.04236741850400365,-0.8658687017842591,495.35064935064935
193000,1.3865303,9.999807e-05,0.0,-0.18723555,0.008920821,0.012750591,0.00058550376,0.022635015,0.0045186025,0.025771422,0.021580733,0.0076459963,0.99562865,0.0,-0.7910510976161899,0.045741719329328856,0.06337121854374356,-0.7910510994849159,498.3164556962025
194000,1.3862071,9.999807e-05,0.0,-0.19868904,0.009013275,0.011834107,0.0007994423,0.024323689,0.004331424,0.025027916,0.023869976,0.009044981,0.9966784,0.0,-0.8289284964598927,0.041178979042764165,0.07031728446917374,-0.8289285002615441,459.2560975609756
195000,1.3849554,9.999806e-05,0.0,-0.20807658,0.0093604885,0.012174698,0.0006163225,0.025128815,0.0043069534,0.023370525,0.024805814,0.008683743,0.99516296,0.0,-0.8260659429053548,0.04238360349966281,0.060868815445710794,-0.8260659427013868,477.6463414634146
196000,1.3841162,9.9998055e-05,0.0,-0.19790743,0.009216202,0.01386296,0.0008026356,0.023526585,0.0042415527,0.02460307,0.026260795,0.008912902,0.995727,0.0,-0.7484499177029057,0.04492043897562874,0.07164895657569745,-0.7484499160159978,509.5421686746988
197000,1.3836467,9.9998055e-05,0.0,-0.17439273,0.009372457,0.016405653,0.00071526045,0.022800907,0.0044607455,0.025203845,0.027879007,0.009381321,0.9936184,0.0,-0.745497282549562,0.0424522958079202,0.07891883929969734,-0.745497284236983,468.4189189189189
198000,1.3832209,9.9998004e-05,0.0,-0.1870806,0.009198719,0.015865548,0.00056982256,0.025718598,0.0041429806,0.02360886,0.026025243,0.009310977,0.9949799,0.0,-0.6555917187396254,0.04432380203705847,0.06511052370782122,-0.6555917183021348,503.46835443037975
199000,1.382953,9.9998e-05,0.0,-0.1799577,0.00876248,0.013573655,0.0007800924,0.025842907,0.0043592467,0.023206668,0.019885331,0.006888827,0.9958152,0.0,-0.8175715654444888,0.04720372737800652,0.0607190273111944,-0.8175715661714289,549.4324324324324
200000,1.3823172,9.9998e-05,0.0,-0.19548324,0.008854847,0.011514187,0.00048828986,0.02240133,0.004249333,0.02335119,0.01672498,0.006060774,0.9967122,0.0,-0.8224601710556029,0.04578498962977783,0.04339097112897892,-0.8224601712494352,525.5316455696203
201000,1.3818426,9.9997975e-05,0.0,-0.18942913,0.008350133,0.010193692,0.0006116081,0.022586469,0.0042384616,0.022001494,0.030520592,0.008830596,0.993428,0.0,-0.788160913514878,0.04496002864341366,0.047660986697966305,-0.7881609136923082,514.1506849315068
202000,1.3815907,9.9997975e-05,0.0,-0.18553922,0.008526831,0.01290315,0.00047823612,0.028349802,0.0042462707,0.021498572,0.024857488,0.00851323,0.9949129,0.0,-0.7814182842856982,0.04424779493144828,0.07118244575626449,-0.7814182839388872,506.0
203000,1.380816,9.999797e-05,0.0,-0.17543894,0.008218834,0.010163522,0.0004937047,0.022737153,0.0040516956,0.019470826,0.01517982,0.005065774,0.996823,0.0,-0.7977006151452438,0.051886673006937716,0.05628638617882092,-0.7977006166714059,605.927536231884
204000,1.3796709,9.999797e-05,0.0,-0.16758066,0.008232334,0.011832388,0.0005939763,0.024436152,0.0041000904,0.021246381,0.026711887,0.0084116515,0.9943526,0.0,-0.7948259783734611,0.044009222972413733,0.07017745260447703,-0.7948259779428722,525.6944444444445
