Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
201000,1.3081865,9.9997975e-05,2.0,0.11890842,0.0099006025,0.08553273,0.0019564065,0.022146944,0.005213801,0.06539065,0.20204277,0.057803106,0.94186723,0.0,0.2972297809071218,0.02773756910697557,0.2634787361168864,0.2972297817018765,257.26666666666665
202000,1.3072661,9.9997975e-05,2.0,0.09634268,0.009632344,0.09245952,0.0026135559,0.024706129,0.0054399334,0.065047055,0.21440542,0.069978684,0.9428427,0.0,0.1875861725364361,0.02939676151746103,0.28492597136648773,0.187586172189115,260.0258064516129
203000,1.3063838,9.999797e-05,2.0,0.08874841,0.010308334,0.09077298,0.0027764346,0.023098728,0.0055864826,0.06495308,0.19593723,0.059252724,0.945662,0.0,0.1661425882341238,0.029145198796831123,0.22001508871049413,0.16614258807827864,255.58904109589042
204001,1.305135,9.999796e-05,2.0,0.095933296,0.010606204,0.09153581,0.0024831474,0.022177741,0.005499101,0.06623909,0.19073388,0.0605693,0.9455999,0.0,0.17691279528890827,0.030053142509179714,0.26205768122874773,0.17691279672965374,263.0
205001,1.3041761,9.999796e-05,2.0,0.089244895,0.010510003,0.099460796,0.0022402164,0.024349142,0.005539289,0.06503693,0.20217702,0.059062712,0.94172084,0.0,0.25460810989296684,0.029697346688675075,0.2813543452834287,0.25460810960240177,263.94666666666666
206000,1.3034552,9.999796e-05,2.0,0.09422314,0.010489234,0.10399476,0.0021686184,0.022200987,0.005324048,0.066112965,0.19822185,0.058499534,0.943578,0.0,0.27639522017676765,0.026974434704463455,0.2506631580663616,0.2763952182312479,245.14012738853503
207000,1.3028638,9.999795e-05,2.0,0.08856478,0.0106462175,0.09110599,0.0024972516,0.022925608,0.0053245034,0.06459431,0.19381778,0.058104508,0.9441796,0.0,0.170549416776386,0.027906725223686906,0.223954275830796,0.17054941416419928,255.2774193548387
208000,1.3023983,9.999794e-05,2.0,0.091817655,0.009966646,0.09126512,0.0023110446,0.023024673,0.0053176424,0.0646553,0.17077164,0.052541584,0.95127606,0.0,0.1617390522636318,0.029064386028039735,0.21094405056621174,0.16173905091599,267.09027777777777
209000,1.3014174,9.9997924e-05,2.0,0.08537813,0.010735817,0.08173022,0.0022428387,0.022591162,0.0054506175,0.063961826,0.16900583,0.05033134,0.9514255,0.0,0.16119306672951333,0.0315350350510801,0.18488750139820834,0.16119306473529244,278.47945205479454
210000,1.2998762,9.999788e-05,2.0,0.10570597,0.0107490225,0.080928124,0.0024385664,0.022532696,0.0051888595,0.06462583,0.17582907,0.053613935,0.9489719,0.0,0.2815761200378789,0.027947346850103787,0.2092515648451755,0.2815761210542198,263.73972602739724
211000,1.2993742,9.999788e-05,2.0,0.11696949,0.011086757,0.08310883,0.0016221215,0.021910787,0.0051960507,0.065889165,0.19170421,0.05900162,0.947422,0.0,0.3248856637983164,0.028913931506639033,0.2284681258588166,0.3248856645930817,266.9597315436242
212000,1.2982134,9.9997866e-05,2.0,0.11047462,0.011430573,0.08315471,0.0015490702,0.024869742,0.0052131442,0.0651792,0.17463674,0.05504752,0.9507755,0.0,0.24126191706583539,0.028272013547418474,0.23851562532116508,0.24126191745377784,265.31972789115645
213000,1.2969697,9.9997866e-05,2.0,0.09454772,0.010746575,0.08528934,0.0021700282,0.024749469,0.005331213,0.06339997,0.17507851,0.05389425,0.95039207,0.0,0.1867606759528388,0.03085042879037145,0.22081986113755178,0.18676067877392752,283.47407407407405
214000,1.2957366,9.9997866e-05,2.0,0.10958297,0.010711123,0.08461748,0.0016095445,0.022863114,0.0051907646,0.06592253,0.18176714,0.054571018,0.9479273,0.0,0.32337761228593687,0.028485258124613513,0.19875516979995186,0.32337761462172837,267.00666666666666
215000,1.2947943,9.999785e-05,2.0,0.106556036,0.01095951,0.08501605,0.0022019637,0.02430297,0.0053964215,0.064498626,0.17805947,0.05658892,0.94952816,0.0,0.24913924100408807,0.028378224087273106,0.22174129332759607,0.24913923896681672,253.53205128205127
216000,1.294388,9.999785e-05,2.0,0.11870051,0.0100983195,0.08735784,0.0017852581,0.024546575,0.0051258774,0.06542267,0.1769963,0.054223742,0.9508073,0.0,0.28848220765939914,0.029015173191308148,0.2214035997309303,0.28848220845784006,274.7291666666667
217000,1.2927768,9.999785e-05,2.0,0.12922135,0.009331279,0.091748394,0.0012850595,0.024743596,0.005079966,0.06610473,0.1874249,0.05615326,0.9456069,0.0,0.4040499178508309,0.027430034314060346,0.20410070216179266,0.40404991847514876,262.51677852348996
218000,1.290988,9.999785e-05,2.0,0.1323081,0.010036831,0.083264805,0.0015614778,0.021248667,0.0053165704,0.06366187,0.16873448,0.049688548,0.9511359,0.0,0.3745379090932683,0.02926109794428419,0.2002943489798305,0.37453790999330916,269.66438356164383
219000,1.2893912,9.999782e-05,2.0,0.1440974,0.010018638,0.084318675,0.0012326557,0.025517086,0.0051588533,0.06503394,0.16984355,0.05363385,0.9517732,0.0,0.3792860152982054,0.02965770295426992,0.20519614762234262,0.3792860157053512,272.7450980392157
220001,1.2879542,9.9997815e-05,2.0,0.13776545,0.010160485,0.07775859,0.0016068118,0.020803194,0.005178633,0.06599826,0.16925973,0.05095703,0.9528201,0.0,0.38145285801937345,0.02611102338337543,0.18807261785617083,0.38145285703259657,244.52317880794703
221000,1.2870221,9.999779e-05,2.0,0.11779399,0.009969147,0.06823651,0.0015373902,0.024199538,0.00518737,0.06387003,0.15249012,0.045965463,0.95552063,0.0,0.28519066849209956,0.028478196658646968,0.17553040250567248,0.2851906678097384,269.5753424657534
222000,1.285727,9.999776e-05,2.0,0.13458693,0.009930597,0.07331078,0.0016254308,0.023942335,0.0049710795,0.065556936,0.17992413,0.05444502,0.9465675,0.0,0.3838773798264671,0.026077562790492382,0.19654512908614755,0.3838773781236085,256.14102564102564
223000,1.2842475,9.999776e-05,2.0,0.15474902,0.010031904,0.07847243,0.0018309096,0.024863701,0.004939729,0.066274576,0.17601109,0.05449993,0.9489305,0.0,0.3965157332234792,0.025778295098151126,0.19782844166077646,0.39651573173749843,252.99367088607596
224000,1.2832673,9.999775e-05,2.0,0.13849373,0.010088457,0.08017034,0.0014708214,0.024647836,0.004976291,0.06551738,0.17244668,0.052161474,0.94952065,0.0,0.37400266076101135,0.02590564902914737,0.20468496853233067,0.37400266105437696,252.1578947368421
225001,1.2819291,9.999774e-05,2.0,0.13859646,0.011121546,0.07251389,0.0015175167,0.025464935,0.005234469,0.064965844,0.18182184,0.054416034,0.949172,0.0,0.3696154159533053,0.026510088641972088,0.1586553562943472,0.3696154146524113,251.0974025974026
226000,1.2806257,9.999774e-05,2.0,0.11621689,0.011087659,0.07346673,0.0026026645,0.02502954,0.0054402775,0.06307718,0.16175663,0.049486812,0.95340014,0.0,0.1630332697839809,0.029816203129095293,0.21495774507208618,0.1630332689051873,267.25714285714287
227000,1.280019,9.9997735e-05,2.0,0.1281284,0.011838683,0.07784368,0.002082384,0.02376832,0.0051129027,0.06412477,0.18189721,0.054097682,0.9462842,0.0,0.2846048653112067,0.02728755472789464,0.18950789278392338,0.2846048654505241,259.61764705882354
228000,1.2796826,9.999773e-05,2.0,0.12723571,0.011373287,0.08156818,0.0024593924,0.021408739,0.0050962465,0.064746544,0.18292904,0.055170197,0.9489347,0.0,0.3208976858437288,0.02576064845496335,0.17671931887593745,0.32089768602064356,242.28846153846155
229000,1.2787662,9.999773e-05,2.0,0.124066725,0.011475919,0.07790949,0.0026720779,0.021166682,0.005084322,0.0644622,0.17847532,0.058030706,0.9540872,0.0,0.27526001840625414,0.025350371103097753,0.22486115089887734,0.2752600172292334,241.26829268292684
230000,1.2775618,9.999772e-05,2.0,0.14936587,0.010802038,0.08497403,0.0016792882,0.027697006,0.0048001762,0.0656692,0.18016349,0.053579375,0.94847053,0.0,0.3952024923788418,0.024281866401132127,0.19849174507519296,0.39520249188242473,247.19135802469137
231000,1.276146,9.99977e-05,2.0,0.15410893,0.01052065,0.083928786,0.0019402686,0.023170657,0.004704417,0.06495154,0.16979802,0.051280074,0.9500359,0.0,0.3855264808893807,0.023849983124632556,0.1775516325140394,0.385526480087207,246.46794871794873
232000,1.2746174,9.99977e-05,2.0,0.16649976,0.0105666295,0.07531557,0.0011851464,0.025417306,0.004738532,0.06481088,0.15851213,0.049483247,0.95303845,0.0,0.46817933353351954,0.024560651971899227,0.17194265670815356,0.46817933249036653,255.04575163398692
233000,1.2729588,9.9997684e-05,2.0,0.1701654,0.009886678,0.07004125,0.001080876,0.027231142,0.0048354194,0.06395358,0.1842086,0.053756066,0.948779,0.0,0.460500792604692,0.025612789126730953,0.18344474249134848,0.4605007933874962,255.25641025641025
234000,1.2718785,9.9997655e-05,2.0,0.16202557,0.0095152715,0.07194716,0.0017382022,0.022244638,0.0047063283,0.06443059,0.17111628,0.05314873,0.9499518,0.0,0.35297051017269765,0.023796771426236634,0.19219403543304,0.3529705110259332,242.9754601226994
235000,1.2706355,9.999764e-05,2.262,0.11715907,0.009359516,0.08082697,0.002878592,0.02280609,0.0050817262,0.06369652,0.1829712,0.05202793,0.9462557,0.0,0.26415912227124005,0.024333317949309607,0.2333541991980007,0.26688663438532084,240.8099173553719
236000,1.2703801,9.9997626e-05,3.0,0.054795913,0.010292099,0.120961614,0.0032321531,0.021871472,0.0051093115,0.063288935,0.25201866,0.06984164,0.92280006,0.0,-0.33132410224767006,0.04715036273277788,0.7298977150407734,-0.33734384576450255,517.2424242424242
237000,1.270245,9.9997626e-05,3.0,0.043597642,0.011024435,0.1212674,0.002429267,0.024085667,0.0050456673,0.062097102,0.23493215,0.06726577,0.93224096,0.0,-0.07460702223989395,0.050023109286726195,0.6442975022689126,-0.06085391752942297,503.3614457831325
238000,1.2704626,9.9997626e-05,3.0,0.023037033,0.01159923,0.11753442,0.0024972337,0.022061227,0.0049476856,0.061616287,0.22037166,0.06353367,0.93781936,0.0,-0.274506255546569,0.04782572309203396,0.4847201631043253,-0.2745062576810724,457.9189189189189
239000,1.2699455,9.999761e-05,3.0,-0.0005478789,0.0118926875,0.11886941,0.003232084,0.025439857,0.005099347,0.06315561,0.21321824,0.06401923,0.93966347,0.0,-0.3144642333273176,0.04213809208960225,0.49206172993953395,-0.31446423319895667,399.7457627118644
240000,1.2691528,9.999761e-05,3.0,0.012539803,0.010401838,0.10578895,0.0022653795,0.022415586,0.004760151,0.063229196,0.19591114,0.059829995,0.94592845,0.0,-0.05132485126175553,0.049511828581276146,0.45989742864223704,-0.05132485476460487,501.463768115942
241000,1.269617,9.999761e-05,3.0,0.016635751,0.010656423,0.1097265,0.0021482776,0.023277037,0.004664282,0.06403901,0.2101091,0.06442388,0.9415159,0.0,-0.06534160912048685,0.04979494819122873,0.47537307406693413,-0.06534160730736001,521.9746835443038
242000,1.2689486,9.99976e-05,3.0,0.03031031,0.010488156,0.10726619,0.0017655436,0.022693364,0.004532048,0.06321823,0.1981144,0.056715265,0.9425096,0.0,0.049811580143317484,0.04996935860177282,0.5142057035099504,0.04981158101793407,525.8552631578947
243000,1.2682768,9.99976e-05,3.0,-0.0038653046,0.008860865,0.10339125,0.0022469393,0.022914238,0.004796844,0.06350418,0.2138698,0.066063836,0.9443757,0.0,-0.3160108436451992,0.0461900201276876,0.5098156996264378,-0.3160108466477065,461.8
244000,1.2676299,9.999757e-05,3.0,-0.026707249,0.009878551,0.10925929,0.0028554013,0.022031743,0.0049520866,0.0627187,0.18211667,0.05684501,0.94903475,0.0,-0.3971910964478305,0.046300827120809795,0.44320685847626573,-0.39719109793536456,454.4186046511628
245000,1.2673081,9.999754e-05,3.0,-0.01700476,0.008915133,0.10908757,0.0024920383,0.024934007,0.0046413355,0.06362532,0.2134293,0.06358946,0.9397284,0.0,-0.1947152225279011,0.04543113301177834,0.44717915591584395,-0.1947152249748677,471.1511627906977
246000,1.2676761,9.999754e-05,3.0,-0.0055079344,0.008241714,0.11107317,0.0019357516,0.02234933,0.0046633454,0.06152098,0.18817621,0.05660432,0.94726014,0.0,-0.16159672785960583,0.04957373328008024,0.5097296963193827,-0.16159672715689682,507.3333333333333
247000,1.2672791,9.9997524e-05,3.0,0.0069499766,0.009193921,0.10993222,0.0016469012,0.02224798,0.0044644107,0.061528597,0.19679578,0.05864344,0.94640285,0.0,-0.04881493822710278,0.051566071038056785,0.5060503323353972,-0.04881494127605516,563.3
248000,1.2670257,9.999751e-05,3.0,0.025915783,0.009817936,0.1081772,0.0016115475,0.02597347,0.0045383153,0.06162432,0.20090523,0.05897693,0.94125116,0.0,0.1239946365306553,0.05555236518183457,0.5390204236791151,0.12399463700768934,591.2285714285714
249000,1.2671343,9.999751e-05,3.0,0.015483882,0.010352153,0.10503199,0.0019097019,0.025356282,0.0046044416,0.061276853,0.22050513,0.063688144,0.9423311,0.0,-0.11326842895385796,0.050364501155746075,0.5330762276945082,-0.11326842526039814,532.8358208955224
250000,1.2673079,9.999751e-05,3.0,-0.016369173,0.010511854,0.10421202,0.003003984,0.026279693,0.0047872565,0.06277781,0.1976499,0.058102027,0.9434245,0.0,-0.37704879277666903,0.04575431503558611,0.5058184951817747,-0.3770487936127524,475.27659574468083
251000,1.2667716,9.9997495e-05,3.0,-0.021976322,0.010487988,0.10578609,0.002524861,0.023126164,0.0044946955,0.061158236,0.2011483,0.057108134,0.9444222,0.0,-0.1290058098708479,0.047193128770283824,0.6368124534794031,-0.1290058089082649,496.6714285714286
252000,1.2666072,9.999749e-05,3.0,-0.013582685,0.0099457335,0.10793587,0.0028753206,0.022560101,0.004642548,0.06375334,0.20009317,0.060472127,0.941407,0.0,-0.3265383150221169,0.04767894777614856,0.4866345134512211,-0.32653832214582057,499.4375
253000,1.2658582,9.999749e-05,3.0,-0.02465088,0.010181359,0.11063293,0.0027114626,0.024902295,0.00471562,0.06116683,0.18575874,0.05353947,0.9466566,0.0,-0.2648211817238725,0.04704277118741486,0.4838957030322406,-0.2648211758884526,488.93684210526317
254000,1.2649169,9.999747e-05,3.0,-0.02473849,0.009377926,0.09833722,0.0018876677,0.020822708,0.0045662643,0.059806917,0.18452513,0.053879116,0.94836235,0.0,-0.17643416840777112,0.04908961314164723,0.48780205766601503,-0.17643416757853464,518.25
255000,1.2646226,9.9997465e-05,3.0,0.008009657,0.009439981,0.10531727,0.0017025424,0.027207375,0.0043406035,0.06196495,0.19411696,0.05618441,0.9444522,0.0,-0.05275785524661288,0.0524587224126267,0.5519931702973214,-0.052757856610624446,574.7101449275362
256000,1.2644908,9.999746e-05,3.0,0.0135827,0.009842511,0.10074628,0.0014987449,0.022763215,0.004417898,0.062219426,0.18577743,0.056164186,0.949735,0.0,-0.009903869807409744,0.05038585518176357,0.42042005335570237,-0.009903873706126772,565.2533333333333
257000,1.2638005,9.9997415e-05,3.0,0.018708602,0.009564702,0.098375626,0.0017719025,0.027030924,0.0044397945,0.061612204,0.18174408,0.055876628,0.9484514,0.0,-0.11411033133969782,0.04658390935478502,0.4733141654837403,-0.11411033429625442,506.6849315068493
258000,1.2630205,9.999741e-05,3.0,0.020647198,0.009286696,0.09888141,0.0023526896,0.02296794,0.004370216,0.06280447,0.2091214,0.06348772,0.9440801,0.0,-0.12569262882731513,0.04775429310180565,0.51205592337104,-0.1256926330112356,525.7926829268292
259000,1.2627884,9.999739e-05,3.0,0.002120133,0.009203863,0.10870262,0.0027658164,0.024964998,0.004484936,0.06169187,0.20258553,0.059572954,0.9416383,0.0,-0.19794893425075744,0.046593560455848684,0.5588557625935351,-0.197948936079487,492.6551724137931
260000,1.2622175,9.999739e-05,3.0,-0.0014814028,0.008983727,0.09848732,0.0024451755,0.025729395,0.0045890133,0.06101129,0.1834792,0.055518743,0.946031,0.0,-0.11836083857611251,0.04591744029894471,0.45885536669368704,-0.11836083474749055,484.7692307692308
261000,1.2618005,9.999739e-05,3.0,0.012552673,0.0084776115,0.10241033,0.0012761418,0.021274269,0.004491941,0.058330297,0.18080503,0.053330302,0.9504879,0.0,0.14738964082607708,0.0555427805029467,0.49248825368631005,0.14738964308713226,602.34375
262000,1.2608182,9.999738e-05,3.0,0.020642923,0.008925278,0.09690066,0.0016048905,0.024332702,0.0043999683,0.058867935,0.19684668,0.05815495,0.9487723,0.0,-0.07831388813931317,0.04642290412725526,0.4861242973015265,-0.07831388776069578,505.82142857142856
263000,1.2603608,9.999738e-05,3.0,0.01984588,0.009876124,0.10145163,0.00216672,0.019761637,0.004464807,0.058068145,0.2222058,0.064017564,0.93564564,0.0,-0.1746194135567576,0.047869099524325213,0.5206793145109354,-0.17461941165787495,514.9054054054054
264000,1.2602278,9.999738e-05,3.0,0.00679704,0.01091035,0.10874859,0.0022793473,0.027095126,0.0045190216,0.056817807,0.19444929,0.057771,0.9484498,0.0,-0.15788563970063355,0.05032202257289972,0.5034514940359845,-0.15788563778909234,546.082191780822
265000,1.260173,9.999736e-05,3.0,0.013611368,0.011434035,0.108533695,0.0016801133,0.022943571,0.0043902425,0.056068853,0.18922362,0.05495733,0.9454969,0.0,-0.042308312272325566,0.05061536395987787,0.5380802207062666,-0.04230831328699905,551.828125
266000,1.2592483,9.9997356e-05,3.0,0.010389179,0.010197964,0.10017245,0.0017035122,0.024463063,0.004270592,0.05852692,0.19043714,0.057742424,0.9493884,0.0,-0.04248043301344876,0.050651193130761385,0.46398385674470527,-0.042480432232606266,569.927536231884
267000,1.2584187,9.999734e-05,3.0,0.007998919,0.009351654,0.1020598,0.0017697305,0.022706838,0.004315943,0.05720052,0.1848393,0.05307825,0.946048,0.0,-0.05732765786051931,0.04758744845665725,0.513156742187003,-0.057327652371312626,548.2467532467532
268000,1.2580953,9.9997305e-05,3.0,0.028539486,0.009807391,0.10186602,0.0016760619,0.02548375,0.004028954,0.057674654,0.16120826,0.048587095,0.9536766,0.0,0.0031657588260713965,0.05165594924700498,0.5204174850885717,0.0031657571878698962,606.125
269000,1.2571211,9.99973e-05,3.0,0.015891539,0.010335193,0.09468756,0.001602961,0.024793826,0.004144825,0.05729685,0.17735264,0.0519178,0.9519741,0.0,-0.05548589238336448,0.047136122701448145,0.4572328704505332,-0.05548589220944434,556.2962962962963
270000,1.2566409,9.99973e-05,3.0,0.02191287,0.010180482,0.09197343,0.0013562652,0.023077376,0.0042033438,0.055906646,0.16935399,0.05158708,0.9548054,0.0,0.031200401252135634,0.05053539717170809,0.44716797224227106,0.03120039788592895,597.1948051948052
271000,1.2562219,9.9997276e-05,3.0,0.041810267,0.009617858,0.0978624,0.0012229912,0.025261642,0.004219604,0.057516135,0.16004492,0.048362605,0.9552547,0.0,0.09631038143777766,0.04858519875828328,0.469687298184548,0.09631037945439949,557.8783783783783
272000,1.2550509,9.9997276e-05,3.0,0.014822942,0.00880193,0.09131997,0.0018936454,0.021809585,0.0042729676,0.055448897,0.1874962,0.052261516,0.94637203,0.0,-0.053828586423769594,0.044380194508315374,0.47586374892466704,-0.0538285911436233,496.18666666666667
273000,1.2545143,9.9997276e-05,3.0,0.011182089,0.0093948115,0.094858006,0.0018689979,0.026045728,0.0042774435,0.05500642,0.16738155,0.05259365,0.9535651,0.0,-0.16920318620960548,0.05168723018662726,0.5244225085973925,-0.16920318194453166,595.6865671641791
274000,1.2543222,9.999726e-05,3.0,0.006066333,0.00911428,0.08877472,0.0019111624,0.023080017,0.004256409,0.054975882,0.16374077,0.049438123,0.9548481,0.0,-0.11659766576087026,0.046742350069968644,0.4645510384771205,-0.11659766630260697,528.972602739726
275000,1.2533199,9.999726e-05,3.0,0.010752142,0.00898092,0.08839914,0.0016758858,0.02037357,0.004311908,0.055140376,0.21703714,0.05754145,0.94155884,0.0,-0.005779436107653002,0.04917387376874959,0.4060448751273284,-0.005779429083801651,563.0735294117648
276000,1.2527226,9.999726e-05,3.0,0.015855834,0.008890727,0.09006963,0.0014176895,0.025184143,0.0041619088,0.05583651,0.18726866,0.055363,0.94857144,0.0,-0.09685412160741787,0.04916844415012747,0.45516942451963627,-0.09685411878881081,562.3866666666667
277000,1.2523526,9.999725e-05,3.0,0.014569764,0.009608628,0.093280755,0.001715014,0.029998424,0.004253351,0.059154592,0.19906324,0.056393012,0.94033504,0.0,-0.1369660566927712,0.04586330367003453,0.49160986465662027,-0.13696605300952833,515.5068493150685
278000,1.2523092,9.999724e-05,3.0,-0.0048637814,0.009573626,0.09069529,0.0021273354,0.024132952,0.0042423187,0.05748118,0.17157368,0.0493661,0.94935024,0.0,-0.25868447589746213,0.04416145945142489,0.3943849956180316,-0.2586844731114254,504.975
279000,1.251836,9.999723e-05,3.0,-0.009590094,0.008625173,0.08738224,0.0017122027,0.020896921,0.00415801,0.05794418,0.16032486,0.04709132,0.95630765,0.0,-0.00856884491718922,0.04617684216560412,0.4550530910680392,-0.008568846062810753,539.7647058823529
280000,1.2513136,9.9997196e-05,3.0,-0.0009948205,0.008884487,0.082904294,0.0015570121,0.026191879,0.0039351913,0.057359435,0.16446304,0.049581915,0.95419204,0.0,-0.14891520032870176,0.04778133773288573,0.3974453239452935,-0.14891520147070547,579.40625
281000,1.2506114,9.999718e-05,3.0,0.014753031,0.008762282,0.086240746,0.0009918772,0.022261435,0.0039946726,0.056621335,0.14242218,0.042580154,0.9624331,0.0,0.030019861899993637,0.05136204011399637,0.4716887766499827,0.030019862723699886,623.3939393939394
282000,1.2508364,9.999715e-05,3.0,0.007729881,0.00778358,0.09131814,0.0019166952,0.02470012,0.0041232808,0.05852978,0.17439884,0.05125531,0.9499626,0.0,-0.1905918593545431,0.047656789970368256,0.4888034352122279,-0.19059185830293732,565.8840579710145
283000,1.2504405,9.999715e-05,3.0,0.01200531,0.008023666,0.090842225,0.0016360108,0.023879427,0.0041503482,0.05733732,0.16548789,0.049019944,0.950069,0.0,-0.01996402325853407,0.046095732370397456,0.43095707764200614,-0.01996402368027062,554.0641025641025
284000,1.2488788,9.999715e-05,3.0,0.0048242654,0.0074831187,0.08668155,0.0012170739,0.028236406,0.0042362562,0.054447696,0.16707473,0.047697753,0.9532854,0.0,-0.03963682962454517,0.04722560815262665,0.4260091637042952,-0.03963683161267001,540.5
285001,1.2486178,9.999715e-05,3.0,0.012991564,0.007642669,0.0843859,0.0014187266,0.022295345,0.0041001593,0.055513598,0.18252441,0.048118785,0.94908285,0.0,-0.04038874244857156,0.050122018658316156,0.4720355396973308,-0.040388743294513044,594.1818181818181
286000,1.2484282,9.9997145e-05,3.0,0.00022858319,0.008536505,0.09678546,0.0015219047,0.026824107,0.0040088836,0.056724973,0.17046484,0.05145998,0.95356727,0.0,-0.15716007550011118,0.04327771273873575,0.4684044573240922,-0.15716007323837908,515.8157894736842
287000,1.2478997,9.999714e-05,3.0,0.003067163,0.009100365,0.09326254,0.0016076899,0.023448154,0.0042230734,0.057063967,0.16629408,0.047052704,0.95393467,0.0,-0.14098439809250912,0.05099709752747523,0.5006935896053875,-0.14098440030216947,602.8571428571429
288000,1.2474356,9.999713e-05,3.0,0.014254351,0.009202851,0.101842105,0.001768221,0.0219143,0.004079206,0.058281835,0.17250809,0.052946653,0.9544675,0.0,0.0043545260134069666,0.04621571793964605,0.49745987566989225,0.00435452521095118,543.5522388059702
289000,1.2465321,9.999712e-05,3.0,0.03126034,0.009952526,0.088694826,0.0011642232,0.023116576,0.004043915,0.05913101,0.16323087,0.046800572,0.9534068,0.0,0.07247018801946459,0.050438386539462955,0.44926813482510264,0.07247018532285218,604.3285714285714
290000,1.2457832,9.999712e-05,3.0,0.015061007,0.0080304025,0.08355315,0.0018420666,0.020309098,0.004177035,0.0594423,0.17325583,0.052804664,0.9523444,0.0,-0.11241518127682962,0.044685682559104045,0.4004407019549603,-0.11241517989104494,525.5921052631579
291000,1.2456942,9.999707e-05,3.0,0.02468328,0.008712935,0.08093032,0.0011314171,0.022201937,0.003951716,0.059994604,0.16922824,0.05058779,0.9521638,0.0,0.09021858222055898,0.046066504834346815,0.4021889685636706,0.09021858102495262,568.5151515151515
292000,1.2457134,9.9997065e-05,3.0,0.010878239,0.008369863,0.08275032,0.002068388,0.023056882,0.0041804523,0.059580177,0.17061453,0.05055487,0.9517954,0.0,-0.18452606817518244,0.04513052340189461,0.3553162672472795,-0.18452606662797372,531.75
293000,1.245749,9.9997065e-05,3.0,0.021909207,0.00789982,0.08055626,0.001376743,0.027592912,0.0039171474,0.059138816,0.15064159,0.044131305,0.957203,0.0,-0.045937185557862824,0.04567501699278617,0.40908642055430555,-0.0459371878310301,561.7826086956521
294000,1.2459857,9.999704e-05,3.0,0.009813622,0.008103222,0.079792395,0.0016726241,0.021489521,0.0039834427,0.059851646,0.1848208,0.053202424,0.9467387,0.0,-0.00835136330081901,0.04285815639248598,0.4165838632625895,-0.008351364292216541,529.0322580645161
295000,1.2459875,9.999704e-05,3.0,0.01160521,0.0077482634,0.07258317,0.0013534974,0.023449328,0.0038987915,0.05815929,0.14697273,0.044078026,0.9603577,0.0,-0.11419835534738981,0.04617436405863951,0.35468232662131705,-0.11419835777235622,562.1298701298701
296000,1.2457514,9.999704e-05,3.0,0.010447839,0.0080700815,0.07819066,0.0013804291,0.023815531,0.0037835669,0.059437677,0.15865186,0.049308218,0.9572189,0.0,0.005768193084913403,0.04681411164781468,0.4389470410344399,0.005768194032259579,603.2835820895523
297000,1.2454273,9.9997036e-05,3.0,0.030908145,0.00841379,0.08004447,0.0011649589,0.02163296,0.0038281693,0.059824742,0.15450343,0.046012066,0.9572803,0.0,0.06968012187280692,0.047314032701016855,0.44611326254811173,0.06968012299024139,600.7258064516129
298000,1.2450324,9.999703e-05,3.0,0.011306297,0.008394237,0.07210034,0.0014911781,0.024643037,0.003927905,0.0593912,0.16088766,0.047903046,0.95551676,0.0,-0.07659532447882078,0.04623116944930044,0.3637151035377835,-0.076595325821937,573.5072463768116
299000,1.2446568,9.999703e-05,3.0,0.031845395,0.0082411,0.079707116,0.0013352188,0.024145704,0.0038423904,0.060196478,0.18458575,0.059283253,0.9534733,0.0,0.08530530513534733,0.047068709711311385,0.4784386750378059,0.08530530748710471,593.6764705882352
300000,1.2440277,9.9997014e-05,3.0,0.03251148,0.0076334197,0.07768466,0.0011595181,0.02703896,0.0037467026,0.059508603,0.15847254,0.050110023,0.95993996,0.0,0.03893374984454567,0.046177036385415704,0.4933490612629916,0.038933747074056946,600.65625
301000,1.243062,9.999701e-05,3.0,0.026889555,0.008280211,0.07424215,0.0011407608,0.025541658,0.0037569357,0.058539197,0.14389354,0.04221645,0.95944476,0.0,0.08364544482901692,0.048792038249365725,0.4718762567725602,0.08364544664771106,622.6724137931035
302000,1.2423912,9.9997e-05,3.0,0.032987498,0.0086008925,0.076237984,0.0015413088,0.023968237,0.003712568,0.05954225,0.15583245,0.047163226,0.9586072,0.0,-0.09819542299216688,0.04501122812979628,0.41134661507544934,-0.09819542341230901,585.4054054054054
303000,1.2418782,9.999697e-05,3.0,0.050160524,0.008366468,0.078716576,0.0011561089,0.023646206,0.003863249,0.059855707,0.16027774,0.048195884,0.9535762,0.0,0.23472504669383928,0.04564780309963578,0.4077839055636311,0.2347250472303566,581.6760563380282
304000,1.2409602,9.999695e-05,3.0,0.035030164,0.008256483,0.067052804,0.0011381279,0.02217624,0.0037199918,0.058319863,0.15584387,0.046899058,0.9578593,0.0,0.03297457334966483,0.04432232676701846,0.3943680434169661,0.03297457191178407,573.6818181818181
